image_id,chip_id,flood_id,polarization,location,scene_start,feature_path,label_path
wvy16_vh,wvy16,wvy,vh,UK,2019-02-15,training_data/train_features/wvy16_vh.tif,training_data/train_labels/wvy16.tif
wvy16_vv,wvy16,wvy,vv,UK,2019-02-15,training_data/train_features/wvy16_vv.tif,training_data/train_labels/wvy16.tif
wvy17_vh,wvy17,wvy,vh,UK,2019-02-15,training_data/train_features/wvy17_vh.tif,training_data/train_labels/wvy17.tif
wvy17_vv,wvy17,wvy,vv,UK,2019-02-15,training_data/train_features/wvy17_vv.tif,training_data/train_labels/wvy17.tif
wvy18_vh,wvy18,wvy,vh,UK,2019-02-15,training_data/train_features/wvy18_vh.tif,training_data/train_labels/wvy18.tif
wvy18_vv,wvy18,wvy,vv,UK,2019-02-15,training_data/train_features/wvy18_vv.tif,training_data/train_labels/wvy18.tif
wvy19_vh,wvy19,wvy,vh,UK,2019-02-15,training_data/train_features/wvy19_vh.tif,training_data/train_labels/wvy19.tif
wvy19_vv,wvy19,wvy,vv,UK,2019-02-15,training_data/train_features/wvy19_vv.tif,training_data/train_labels/wvy19.tif
wvy20_vh,wvy20,wvy,vh,UK,2019-02-15,training_data/train_features/wvy20_vh.tif,training_data/train_labels/wvy20.tif
wvy20_vv,wvy20,wvy,vv,UK,2019-02-15,training_data/train_features/wvy20_vv.tif,training_data/train_labels/wvy20.tif
wvy21_vh,wvy21,wvy,vh,UK,2019-02-15,training_data/train_features/wvy21_vh.tif,training_data/train_labels/wvy21.tif
wvy21_vv,wvy21,wvy,vv,UK,2019-02-15,training_data/train_features/wvy21_vv.tif,training_data/train_labels/wvy21.tif
wvy22_vh,wvy22,wvy,vh,UK,2019-02-15,training_data/train_features/wvy22_vh.tif,training_data/train_labels/wvy22.tif
wvy22_vv,wvy22,wvy,vv,UK,2019-02-15,training_data/train_features/wvy22_vv.tif,training_data/train_labels/wvy22.tif
wvy23_vh,wvy23,wvy,vh,UK,2019-02-15,training_data/train_features/wvy23_vh.tif,training_data/train_labels/wvy23.tif
wvy23_vv,wvy23,wvy,vv,UK,2019-02-15,training_data/train_features/wvy23_vv.tif,training_data/train_labels/wvy23.tif
wvy24_vh,wvy24,wvy,vh,UK,2019-02-15,training_data/train_features/wvy24_vh.tif,training_data/train_labels/wvy24.tif
wvy24_vv,wvy24,wvy,vv,UK,2019-02-15,training_data/train_features/wvy24_vv.tif,training_data/train_labels/wvy24.tif
wvy25_vh,wvy25,wvy,vh,UK,2019-02-15,training_data/train_features/wvy25_vh.tif,training_data/train_labels/wvy25.tif
wvy25_vv,wvy25,wvy,vv,UK,2019-02-15,training_data/train_features/wvy25_vv.tif,training_data/train_labels/wvy25.tif
wvy26_vh,wvy26,wvy,vh,UK,2019-02-15,training_data/train_features/wvy26_vh.tif,training_data/train_labels/wvy26.tif
wvy26_vv,wvy26,wvy,vv,UK,2019-02-15,training_data/train_features/wvy26_vv.tif,training_data/train_labels/wvy26.tif
wvy27_vh,wvy27,wvy,vh,UK,2019-02-15,training_data/train_features/wvy27_vh.tif,training_data/train_labels/wvy27.tif
wvy27_vv,wvy27,wvy,vv,UK,2019-02-15,training_data/train_features/wvy27_vv.tif,training_data/train_labels/wvy27.tif
wvy28_vh,wvy28,wvy,vh,UK,2019-02-15,training_data/train_features/wvy28_vh.tif,training_data/train_labels/wvy28.tif
wvy28_vv,wvy28,wvy,vv,UK,2019-02-15,training_data/train_features/wvy28_vv.tif,training_data/train_labels/wvy28.tif
wvy29_vh,wvy29,wvy,vh,UK,2019-02-15,training_data/train_features/wvy29_vh.tif,training_data/train_labels/wvy29.tif
wvy29_vv,wvy29,wvy,vv,UK,2019-02-15,training_data/train_features/wvy29_vv.tif,training_data/train_labels/wvy29.tif
wvy30_vh,wvy30,wvy,vh,UK,2019-02-15,training_data/train_features/wvy30_vh.tif,training_data/train_labels/wvy30.tif
wvy30_vv,wvy30,wvy,vv,UK,2019-02-15,training_data/train_features/wvy30_vv.tif,training_data/train_labels/wvy30.tif
wvy31_vh,wvy31,wvy,vh,UK,2019-02-15,training_data/train_features/wvy31_vh.tif,training_data/train_labels/wvy31.tif
wvy31_vv,wvy31,wvy,vv,UK,2019-02-15,training_data/train_features/wvy31_vv.tif,training_data/train_labels/wvy31.tif
